"Date","Occupation Code","Occupation Skill Level","Occupation Standard","Occupation","Count"
2016-06-30,"511112","Skill level 2","ANZSCO","Program or Project Administrator",15
2016-06-30,"512111","Skill level 2","ANZSCO","Office Manager",15
2016-06-30,"521111","Skill level 3","ANZSCO","Personal Assistant",9
2016-06-30,"521211","Skill level 3","ANZSCO","Secretary (General)",3
2016-06-30,"541111","Skill level 3","ANZSCO","Call or Contact Centre Team Leader",3
2016-06-30,"541112","Skill level 4","ANZSCO","Call or Contact Centre Operator",0
2016-06-30,"599112","Skill level 2","ANZSCO","Legal Executive",0
2016-06-30,"599915","Skill level 3","ANZSCO","Clinical Coder",3
2016-06-30,"612112","Skill level 3","ANZSCO","Property Manager",0
2016-06-30,"639211","Skill level 3","ANZSCO","Retail Buyer",3
2016-07-31,"(not recorded)","(not recorded)","N/A","(not recorded)",0
2016-07-31,"99999","(not recorded)","NZSCO","Not Stated",30
2016-07-31,"111211","Skill level 1","ANZSCO","Corporate General Manager",3
2016-07-31,"121213","Skill level 1","ANZSCO","Fruit or Nut Grower",0
2016-07-31,"121215","Skill level 1","ANZSCO","Grape Grower",0
2016-07-31,"121313","Skill level 1","ANZSCO","Dairy Cattle Farmer",9
2016-07-31,"121321","Skill level 1","ANZSCO","Poultry Farmer",0
2016-07-31,"131112","Skill level 1","ANZSCO","Sales and Marketing Manager",18
2016-07-31,"132111","Skill level 1","ANZSCO","Corporate Services Manager",3
2016-07-31,"132211","Skill level 1","ANZSCO","Finance Manager",3
2016-07-31,"132311","Skill level 1","ANZSCO","Human Resource Manager",3
2016-07-31,"132411","Skill level 1","ANZSCO","Policy and Planning Manager",0
2016-07-31,"132511","Skill level 1","ANZSCO","Research and Development Manager",0
2016-07-31,"133111","Skill level 1","ANZSCO","Construction Project Manager",3
2016-07-31,"133112","Skill level 1","ANZSCO","Project Builder",3
2016-07-31,"133211","Skill level 1","ANZSCO","Engineering Manager",0
2016-07-31,"133311","Skill level 1","ANZSCO","Importer or Exporter",3
2016-07-31,"133512","Skill level 1","ANZSCO","Production Manager (Manufacturing)",3
2016-07-31,"133611","Skill level 1","ANZSCO","Supply and Distribution Manager",3
2016-07-31,"133612","Skill level 1","ANZSCO","Procurement Manager",3
2016-07-31,"135112","Skill level 1","ANZSCO","ICT Project Manager",9
2016-07-31,"135199","Skill level 1","ANZSCO","ICT Managers nec",0
2016-07-31,"139211","Skill level 1","ANZSCO","Senior Non-commissioned Defence Force Member",0
2016-07-31,"139914","Skill level 1","ANZSCO","Quality Assurance Manager",6
2016-07-31,"139999","Skill level 1","ANZSCO","Specialist Managers nec",6
2016-07-31,"141111","Skill level 2","ANZSCO","Cafe or Restaurant Manager",45
2016-07-31,"141311","Skill level 2","ANZSCO","Hotel or Motel Manager",3
2016-07-31,"141411","Skill level 2","ANZSCO","Licensed Club Manager",3
2016-07-31,"141999","Skill level 2","ANZSCO","Accommodation and Hospitality Managers nec",3
2016-07-31,"142111","Skill level 2","ANZSCO","Retail Manager (General)",54
2016-07-31,"142114","Skill level 2","ANZSCO","Hair or Beauty Salon Manager",3
2016-07-31,"149112","Skill level 2","ANZSCO","Fitness Centre Manager",3
2016-07-31,"149113","Skill level 2","ANZSCO","Sports Centre Manager",0
2016-07-31,"149211","Skill level 2","ANZSCO","Call or Contact Centre Manager",0
2016-07-31,"149212","Skill level 2","ANZSCO","Customer Service Manager",6
2016-07-31,"149311","Skill level 2","ANZSCO","Conference and Event Organiser",6
2016-07-31,"149413","Skill level 2","ANZSCO","Transport Company Manager",0
2016-07-31,"149915","Skill level 2","ANZSCO","Equipment Hire Manager",0
2016-07-31,"149999","Skill level 2","ANZSCO","Hospitality, Retail and Service Managers nec",6
2016-07-31,"212318","Skill level 1","ANZSCO","Video Producer",0
2016-07-31,"212412","Skill level 1","ANZSCO","Newspaper or Periodical Editor",0
2016-07-31,"221111","Skill level 1","ANZSCO","Accountant (General)",9
2016-07-31,"221112","Skill level 1","ANZSCO","Management Accountant",0
2016-07-31,"221113","Skill level 1","ANZSCO","Taxation Accountant",0
2016-07-31,"221213","Skill level 1","ANZSCO","External Auditor",0
2016-07-31,"222112","Skill level 2","ANZSCO","Finance Broker",0
2016-07-31,"222113","Skill level 2","ANZSCO","Insurance Broker",0
2016-07-31,"222311","Skill level 1","ANZSCO","Financial Investment Adviser",0
2016-07-31,"223111","Skill level 1","ANZSCO","Human Resource Adviser",0
2016-07-31,"223112","Skill level 1","ANZSCO","Recruitment Consultant",3
2016-07-31,"223311","Skill level 1","ANZSCO","Training and Development Professional",3
2016-07-31,"224113","Skill level 1","ANZSCO","Statistician",3
2016-07-31,"224412","Skill level 1","ANZSCO","Policy Analyst",0
2016-07-31,"224512","Skill level 1","ANZSCO","Valuer",0
2016-07-31,"224712","Skill level 1","ANZSCO","Organisation and Methods Analyst",0
2016-07-31,"224913","Skill level 1","ANZSCO","Migration Agent",3
2016-07-31,"224999","Skill level 1","ANZSCO","Information and Organisation Professionals nec",0
2016-07-31,"225111","Skill level 1","ANZSCO","Advertising Specialist",3
2016-07-31,"225113","Skill level 1","ANZSCO","Marketing Specialist",6
2016-07-31,"225212","Skill level 1","ANZSCO","ICT Business Development Manager",0
2016-07-31,"225213","Skill level 1","ANZSCO","ICT Sales Representative",6
2016-07-31,"225311","Skill level 1","ANZSCO","Public Relations Professional",0
2016-07-31,"225411","Skill level 1","ANZSCO","Sales Representative (Industrial Products)",3
2016-07-31,"225412","Skill level 1","ANZSCO","Sales Representative (Medical and Pharmaceutical Products)",3
2016-07-31,"225499","Skill level 1","ANZSCO","Technical Sales Representatives nec",0
2016-07-31,"232111","Skill level 1","ANZSCO","Architect",0
2016-07-31,"232312","Skill level 1","ANZSCO","Industrial Designer",3
2016-07-31,"232411","Skill level 1","ANZSCO","Graphic Designer",0
2016-07-31,"232413","Skill level 1","ANZSCO","Multimedia Designer",0
2016-07-31,"232414","Skill level 1","ANZSCO","Web Designer",0
2016-07-31,"233211","Skill level 1","ANZSCO","Civil Engineer",6
2016-07-31,"233213","Skill level 1","ANZSCO","Quantity Surveyor",3
2016-07-31,"233214","Skill level 1","ANZSCO","Structural Engineer",3
2016-07-31,"233311","Skill level 1","ANZSCO","Electrical Engineer",0
2016-07-31,"233411","Skill level 1","ANZSCO","Electronics Engineer",6
2016-07-31,"233511","Skill level 1","ANZSCO","Industrial Engineer",3
2016-07-31,"233512","Skill level 1","ANZSCO","Mechanical Engineer",9
2016-07-31,"233513","Skill level 1","ANZSCO","Production or Plant Engineer",3
2016-07-31,"233911","Skill level 1","ANZSCO","Aeronautical Engineer",3
2016-07-31,"233915","Skill level 1","ANZSCO","Environmental Engineer",0
2016-07-31,"233999","Skill level 1","ANZSCO","Engineering Professionals nec",6
2016-07-31,"234112","Skill level 1","ANZSCO","Agricultural Scientist",0
2016-07-31,"234211","Skill level 1","ANZSCO","Chemist",3
2016-07-31,"234212","Skill level 1","ANZSCO","Food Technologist",6
2016-07-31,"234313","Skill level 1","ANZSCO","Environmental Research Scientist",3
2016-07-31,"234514","Skill level 1","ANZSCO","Biotechnologist",3
2016-07-31,"234517","Skill level 1","ANZSCO","Microbiologist",0
2016-07-31,"234611","Skill level 1","ANZSCO","Medical Laboratory Scientist",0
2016-07-31,"234711","Skill level 1","ANZSCO","Veterinarian",3
2016-07-31,"234914","Skill level 1","ANZSCO","Physicist",0
2016-07-31,"234915","Skill level 1","ANZSCO","Exercise Physiologist",0
2016-07-31,"241111","Skill level 1","ANZSCO","Early Childhood (Pre-primary School) Teacher",12
2016-07-31,"241213","Skill level 1","ANZSCO","Primary School Teacher",3
2016-07-31,"241411","Skill level 1","ANZSCO","Secondary School Teacher",6
2016-07-31,"242111","Skill level 1","ANZSCO","University Lecturer",3
2016-07-31,"242112","Skill level 1","ANZSCO","University Tutor",3
2016-07-31,"242211","Skill level 1","ANZSCO","Vocational Education Teacher (Aus) / Polytechnic Teacher (NZ)",3
2016-07-31,"249299","Skill level 1","ANZSCO","Private Tutors and Teachers nec",3
2016-07-31,"251312","Skill level 1","ANZSCO","Occupational Health and Safety Adviser",0
2016-07-31,"252312","Skill level 1","ANZSCO","Dentist",3
2016-07-31,"252411","Skill level 1","ANZSCO","Occupational Therapist",0
2016-07-31,"252511","Skill level 1","ANZSCO","Physiotherapist",3
2016-07-31,"252711","Skill level 1","ANZSCO","Audiologist",0
2016-07-31,"253111","Skill level 1","ANZSCO","General Practitioner",3
2016-07-31,"253112","Skill level 1","ANZSCO","Resident Medical Officer",9
2016-07-31,"253311","Skill level 1","ANZSCO","Specialist Physician (General Medicine)",0
2016-07-31,"253917","Skill level 1","ANZSCO","Diagnostic and Interventional Radiologist",0
2016-07-31,"254111","Skill level 1","ANZSCO","Midwife",3
2016-07-31,"254412","Skill level 1","ANZSCO","Registered Nurse (Aged Care)",27
2016-07-31,"254415","Skill level 1","ANZSCO","Registered Nurse (Critical Care and Emergency)",3
2016-07-31,"254418","Skill level 1","ANZSCO","Registered Nurse (Medical)",9
2016-07-31,"254421","Skill level 1","ANZSCO","Registered Nurse (Medical Practice)",3
2016-07-31,"254422","Skill level 1","ANZSCO","Registered Nurse (Mental Health)",3
2016-07-31,"254423","Skill level 1","ANZSCO","Registered Nurse (Perioperative)",3
2016-07-31,"254424","Skill level 1","ANZSCO","Registered Nurse (Surgical)",3
2016-07-31,"261111","Skill level 1","ANZSCO","ICT Business Analyst",6
2016-07-31,"261112","Skill level 1","ANZSCO","Systems Analyst",3
2016-07-31,"261211","Skill level 1","ANZSCO","Multimedia Specialist",3
2016-07-31,"261212","Skill level 1","ANZSCO","Web Developer",9
2016-07-31,"261311","Skill level 1","ANZSCO","Analyst Programmer",3
2016-07-31,"261312","Skill level 1","ANZSCO","Developer Programmer",6
2016-07-31,"261313","Skill level 1","ANZSCO","Software Engineer",30
2016-07-31,"261314","Skill level 1","ANZSCO","Software Tester",3
2016-07-31,"261399","Skill level 1","ANZSCO","Software and Applications Programmers nec",3
2016-07-31,"262112","Skill level 1","ANZSCO","ICT Security Specialist",3
2016-07-31,"262113","Skill level 1","ANZSCO","Systems Administrator",3
2016-07-31,"263111","Skill level 1","ANZSCO","Computer Network and Systems Engineer",6
2016-07-31,"263112","Skill level 1","ANZSCO","Network Administrator",0
2016-07-31,"263211","Skill level 1","ANZSCO","ICT Quality Assurance Engineer",0
2016-07-31,"263212","Skill level 1","ANZSCO","ICT Support Engineer",3
2016-07-31,"263213","Skill level 1","ANZSCO","ICT Systems Test Engineer",3
2016-07-31,"263299","Skill level 1","ANZSCO","ICT Support and Test Engineers nec",3
2016-07-31,"263311","Skill level 1","ANZSCO","Telecommunications Engineer",0
2016-07-31,"263312","Skill level 1","ANZSCO","Telecommunications Network Engineer",3
2016-07-31,"272211","Skill level 1","ANZSCO","Minister of Religion",3
2016-07-31,"272311","Skill level 1","ANZSCO","Clinical Psychologist",0
2016-07-31,"272312","Skill level 1","ANZSCO","Educational Psychologist",3
2016-07-31,"272511","Skill level 1","ANZSCO","Social Worker",3
2016-07-31,"272612","Skill level 1","ANZSCO","Recreation Officer (Aus) / Recreation Coordinator (NZ)",0
2016-07-31,"311111","Skill level 2","ANZSCO","Agricultural Technician",0
2016-07-31,"311213","Skill level 2","ANZSCO","Medical Laboratory Technician",0
2016-07-31,"311216","Skill level 3","ANZSCO","Pathology Collector (Aus) / Phlebotomist (NZ)",0
2016-07-31,"311399","Skill level 2","ANZSCO","Primary Products Inspectors nec",0
2016-07-31,"311411","Skill level 2","ANZSCO","Chemistry Technician",3
2016-07-31,"311412","Skill level 2","ANZSCO","Earth Science Technician",3
2016-07-31,"311413","Skill level 2","ANZSCO","Life Science Technician",0
2016-07-31,"312111","Skill level 2","ANZSCO","Architectural Draftsperson",0
2016-07-31,"312112","Skill level 2","ANZSCO","Building Associate",3
2016-07-31,"312114","Skill level 2","ANZSCO","Construction Estimator",0
2016-07-31,"312199","Skill level 2","ANZSCO","Architectural, Building and Surveying Technicians nec",3
2016-07-31,"312211","Skill level 2","ANZSCO","Civil Engineering Draftsperson",0
2016-07-31,"312212","Skill level 2","ANZSCO","Civil Engineering Technician",0
2016-07-31,"312312","Skill level 2","ANZSCO","Electrical Engineering Technician",3
2016-07-31,"312412","Skill level 2","ANZSCO","Electronic Engineering Technician",3
2016-07-31,"312512","Skill level 2","ANZSCO","Mechanical Engineering Technician",3
2016-07-31,"312911","Skill level 2","ANZSCO","Maintenance Planner",0
2016-07-31,"312999","Skill level 2","ANZSCO","Building and Engineering Technicians nec",0
2016-07-31,"313111","Skill level 2","ANZSCO","Hardware Technician",3
2016-07-31,"313112","Skill level 2","ANZSCO","ICT Customer Support Officer",15
2016-07-31,"313199","Skill level 2","ANZSCO","ICT Support Technicians nec",12
2016-07-31,"313213","Skill level 2","ANZSCO","Telecommunications Network Planner",0
2016-07-31,"313214","Skill level 2","ANZSCO","Telecommunications Technical Officer or Technologist",0
2016-07-31,"321111","Skill level 3","ANZSCO","Automotive Electrician",0
2016-07-31,"321211","Skill level 3","ANZSCO","Motor Mechanic (General)",9
2016-07-31,"321212","Skill level 3","ANZSCO","Diesel Motor Mechanic",6
2016-07-31,"321213","Skill level 3","ANZSCO","Motorcycle Mechanic",0
2016-07-31,"322311","Skill level 3","ANZSCO","Metal Fabricator",3
2016-07-31,"322313","Skill level 3","ANZSCO","Welder (First Class) (Aus) / Welder (NZ)",6
2016-07-31,"323112","Skill level 3","ANZSCO","Aircraft Maintenance Engineer (Mechanical)",3
2016-07-31,"323211","Skill level 3","ANZSCO","Fitter (General)",0
2016-07-31,"323213","Skill level 3","ANZSCO","Fitter-Welder",6
2016-07-31,"323214","Skill level 3","ANZSCO","Metal Machinist (First Class)",3
2016-07-31,"323299","Skill level 3","ANZSCO","Metal Fitters and Machinists nec",3
2016-07-31,"331111","Skill level 3","ANZSCO","Bricklayer",0
2016-07-31,"331112","Skill level 3","ANZSCO","Stonemason",3
2016-07-31,"331211","Skill level 3","ANZSCO","Carpenter and Joiner",3
2016-07-31,"331212","Skill level 3","ANZSCO","Carpenter",33
2016-07-31,"332211","Skill level 3","ANZSCO","Painting Trades Worker",9
2016-07-31,"333211","Skill level 3","ANZSCO","Fibrous Plasterer",0
2016-07-31,"333212","Skill level 3","ANZSCO","Solid Plasterer",3
2016-07-31,"333411","Skill level 3","ANZSCO","Wall and Floor Tiler",3
2016-07-31,"334111","Skill level 3","ANZSCO","Plumber (General)",0
2016-07-31,"334112","Skill level 3","ANZSCO","Airconditioning and Mechanical Services Plumber",0
2016-07-31,"334113","Skill level 3","ANZSCO","Drainer (Aus) / Drainlayer (NZ)",3
2016-07-31,"341111","Skill level 3","ANZSCO","Electrician (General)",12
2016-07-31,"342111","Skill level 3","ANZSCO","Airconditioning and Refrigeration Mechanic",0
2016-07-31,"342211","Skill level 3","ANZSCO","Electrical Linesworker (Aus) / Electrical Line Mechanic (NZ)",3
2016-07-31,"342311","Skill level 3","ANZSCO","Business Machine Mechanic",0
2016-07-31,"342313","Skill level 3","ANZSCO","Electronic Equipment Trades Worker",3
2016-07-31,"342314","Skill level 3","ANZSCO","Electronic Instrument Trades Worker (General)",0
2016-07-31,"342411","Skill level 3","ANZSCO","Cabler (Data and Telecommunications)",0
2016-07-31,"342412","Skill level 3","ANZSCO","Telecommunications Cable Jointer",0
2016-07-31,"342413","Skill level 3","ANZSCO","Telecommunications Linesworker (Aus) / Telecommunications Line Mechanic (NZ)",0
2016-07-31,"342414","Skill level 3","ANZSCO","Telecommunications Technician",9
2016-07-31,"351111","Skill level 3","ANZSCO","Baker",12
2016-07-31,"351112","Skill level 3","ANZSCO","Pastrycook",6
2016-07-31,"351211","Skill level 3","ANZSCO","Butcher or Smallgoods Maker",0
2016-07-31,"351311","Skill level 2","ANZSCO","Chef",66
2016-07-31,"351411","Skill level 3","ANZSCO","Cook",18
2016-07-31,"361114","Skill level 3","ANZSCO","Zookeeper",3
2016-07-31,"361199","Skill level 3","ANZSCO","Animal Attendants and Trainers nec",3
2016-07-31,"361311","Skill level 3","ANZSCO","Veterinary Nurse",3
2016-07-31,"362213","Skill level 3","ANZSCO","Landscape Gardener",3
2016-07-31,"362411","Skill level 3","ANZSCO","Nurseryperson",6
2016-07-31,"391111","Skill level 3","ANZSCO","Hairdresser",3
2016-07-31,"393212","Skill level 3","ANZSCO","Clothing Patternmaker",0
2016-07-31,"393213","Skill level 3","ANZSCO","Dressmaker or Tailor",3
2016-07-31,"393311","Skill level 3","ANZSCO","Upholsterer",3
2016-07-31,"394111","Skill level 3","ANZSCO","Cabinetmaker",3
2016-07-31,"394212","Skill level 3","ANZSCO","Picture Framer",0
2016-07-31,"394213","Skill level 3","ANZSCO","Wood Machinist",3
2016-07-31,"399212","Skill level 3","ANZSCO","Gas or Petroleum Operator",0
2016-07-31,"399516","Skill level 3","ANZSCO","Sound Technician",3
2016-07-31,"399611","Skill level 3","ANZSCO","Signwriter",3
2016-07-31,"399912","Skill level 2","ANZSCO","Interior Decorator",3
2016-07-31,"399916","Skill level 3","ANZSCO","Plastics Technician",0
2016-07-31,"399999","Skill level 3","ANZSCO","Technicians and Trades Workers nec",0
2016-07-31,"411311","Skill level 3","ANZSCO","Diversional Therapist",0
2016-07-31,"411611","Skill level 2","ANZSCO","Massage Therapist",6
2016-07-31,"411711","Skill level 2","ANZSCO","Community Worker",3
2016-07-31,"411715","Skill level 2","ANZSCO","Residential Care Officer",3
2016-07-31,"411716","Skill level 2","ANZSCO","Youth Worker",0
2016-07-31,"431411","Skill level 3","ANZSCO","Hotel Service Manager",6
2016-07-31,"452414","Skill level 3","ANZSCO","Lifeguard",0
2016-07-31,"511111","Skill level 2","ANZSCO","Contract Administrator",0
2016-07-31,"511112","Skill level 2","ANZSCO","Program or Project Administrator",6
2016-07-31,"512111","Skill level 2","ANZSCO","Office Manager",9
2016-07-31,"521111","Skill level 3","ANZSCO","Personal Assistant",6
2016-07-31,"521211","Skill level 3","ANZSCO","Secretary (General)",3
2016-07-31,"541111","Skill level 3","ANZSCO","Call or Contact Centre Team Leader",3
2016-07-31,"599112","Skill level 2","ANZSCO","Legal Executive",0
2016-07-31,"599915","Skill level 3","ANZSCO","Clinical Coder",3
2016-07-31,"612112","Skill level 3","ANZSCO","Property Manager",3
